기준연월,지역명,검색량(건)
202108,대구광역시 달서구 ,230
202109,대구광역시 달서구 ,202
202110,대구광역시 달서구 ,208
202111,대구광역시 달서구 ,367
202112,대구광역시 달서구 ,77
202201,대구광역시 달서구 ,81
202202,대구광역시 달서구 ,23
202203,대구광역시 달서구 ,4
202204,대구광역시 달서구 ,9
202205,대구광역시 달서구 ,87
202206,대구광역시 달서구 ,1308
202207,대구광역시 달서구 ,307
