순위,업소명,주소,분류,외지인 검색 수
1,스테이블모먼트월배점,대구 달서구 조암남로32길 24-0,간이음식,7187
2,스타벅스대구두류DT점,대구 달서구 달구벌대로 1796-0,카페/찻집,6801
3,아웃백스테이크하우스죽전점,대구 달서구 달구벌대로 1545-0,외국식,6475
4,스타벅스대구감삼DT점,대구 달서구 와룡로 131-0,카페/찻집,5948
5,미친뷔페,대구 달서구 구마로 97-0,외국식,5707
6,스타벅스대구성서ICDT점,대구 달서구 달구벌대로 1393-0,카페/찻집,5216
7,맥도날드대구진천DT점,대구 달서구 월배로 67-0,간이음식,5071
8,취팔선진천점 [중식],대구 달서구 상화로 55-0,외국식,4945
9,동이식당[한식],대구 달서구 한실로6길 165-7,한식,4820
10,가야성[중식],대구 달서구 월배로83길 7-0,외국식,4683
11,갈비만대구본점,대구 달서구 조암로 58-0,한식,4560
12,스타벅스대구상인DT점,대구 달서구 월곡로 334-0,카페/찻집,4294
13,맥도날드대구두류DT점,대구 달서구 달구벌대로 1684-0,간이음식,3919
14,맥도날드대구이곡DT점,대구 달서구 이곡공원로 8-0,간이음식,3901
15,맥도날드대구상인DT점,대구 달서구 월곡로 338-0,간이음식,3664
16,맥도날드대구모다SK DT점,대구 달서구 달서대로 455-0,간이음식,3648
17,스타벅스대구수목원점,대구 달서구 화암로 379-0,카페/찻집,3607
18,제니스뷔페달서점,대구 달서구 와룡로 143-0,외국식,3580
19,핸즈커피호산점,대구 달서구 호산동로 148-0,카페/찻집,3495
20,조조칼국수월성점,대구 달서구 성서4차첨단로 120-0,한식,3338
21,베를린에스프레소바,대구 달서구 미리샘길 82-0,카페/찻집,3323
22,맥도날드대구본리DT점,대구 달서구 와룡로 134-0,간이음식,3244
23,애슐리퀸즈대구이월드점,대구 달서구 두류공원로 200-0,외국식,3194
24,테라스스시뷔페,대구 달서구 와룡로 169-0,외국식,3092
25,맥도날드대구용산DT점,대구 달서구 용산로 222-0,간이음식,3011
25,커피팀버월성점,대구 달서구 조암남로20길 41-0,카페/찻집,3011
27,우즈베이커리대곡점,대구 달서구 갈밭로 76-0,간이음식,2905
28,코시스스시앤파스타장기점,대구 달서구 용산로 82-0,외국식,2773
29,버들식당,대구 달서구 두류공원로28길 8-0,외국식,2772
30,스타벅스대구죽전역점,대구 달서구 와룡로 169-0,카페/찻집,2729
31,천연애,대구 달서구 앞산순환로 289-0,외국식,2640
32,스타벅스대구계명대점,대구 달서구 계대동문로 13-0,카페/찻집,2566
33,스타벅스대구성서점,대구 달서구 이곡공원로 26-0,카페/찻집,2535
34,빠다롤더테라스,대구 달서구 조암남로14길 42-0,간이음식,2486
35,뜨돈진천본점,대구 달서구 진천로9길 30-0,외국식,2470
36,스타벅스대구진천역점,대구 달서구 월배로 91-0,카페/찻집,2469
37,소담뜰[한식],대구 달서구 이곡서로 25-0,한식,2457
38,스타벅스대구도원DT점,대구 달서구 상화로 314-0,카페/찻집,2435
39,스쿨푸드 대구월성CGV점,대구 달서구 조암로 29-0,간이음식,2428
40,길선회초밥,대구 달서구 월배로73길 6-0,외국식,2295
41,더포본점,대구 달서구 와룡로 169-0,외국식,2291
42,엔제리너스대구광장점,대구 달서구 달구벌대로 1706-0,카페/찻집,2281
42,조조칼국수,대구 달서구 와룡로 169-0,한식,2281
44,엠엔티,대구 달서구 조암남로14길 52-2,카페/찻집,2210
45,기리상인점,대구 달서구 조암남로 5-0,외국식,2207
46,두류해물탕본점,대구 달서구 달구벌대로 1511-0,한식,2186
47,더플라워대구두류점,대구 달서구 달구벌대로 1748-0,외국식,2154
48,버거킹대구상인SK DT점,대구 달서구 월배로 200-0,간이음식,2143
49,돼지만본점,대구 달서구 상화북로 192-0,한식,2109
50,애기똥풀[한식],대구 달서구 앞산순환로 197-0,한식,2101
51,우즈베이커리성서점,대구 달서구 달서대로 573-0,간이음식,2078
52,스타벅스대구월성점,대구 달서구 조암로 41-0,카페/찻집,2025
53,스타벅스대구서부정류장역점,대구 달서구 구마로 265-0,카페/찻집,2014
54,산호횟집진천점,대구 달서구 진천로16길 39-0,외국식,2003
55,수가성순두부전문점,대구 달서구 이곡공원로1길 54-0,한식,1984
56,버거킹죽전네거리점,대구 달서구 달구벌대로 1536-0,간이음식,1983
57,장기동먹거리촌,대구 달서구,기타음식,1934
58,스타벅스대구월곡DT점,대구 달서구 월곡로 225-0,카페/찻집,1917
59,성서국수,대구 달서구 성서로76길 32-0,한식,1911
