순위,관광지명,주소,분류,외지인 검색 수
1,이월드,대구 달서구 두류공원로 200-0,테마공원,84349
2,대구수목원,대구 달서구 화암로 342-0,자연공원,42569
3,두류공원,대구 달서구 두류공원로 161-0,도시공원,34255
4,월광수변공원,대구 달서구 월곡로 5-0,도시공원,23340
5,서남시장,대구 달서구 달구벌대로 1643-0,시장,18178
6,코오롱야외음악당,대구 달서구 야외음악당로 180-0,공연시설,10872
7,롯데시네마성서,대구 달서구 성서로 414-0,공연시설,10841
8,CGV대구월성,대구 달서구 조암로 29-0,공연시설,10417
9,계명아트센터,대구 달서구 달구벌대로 1095-0,공연시설,10141
10,83타워,대구 달서구 두류공원로 200-0,랜드마크관광,10115
11,와룡시장,대구 달서구 성서서로 347-1,시장,9816
12,AW호텔,대구 달서구 성서로 413-0,호텔,8486
13,월배시장,대구 달서구 월배로24길 13-0,시장,7407
14,롯데시네마상인,대구 달서구 월곡로 247-0,공연시설,6624
15,이곡장미공원,대구 달서구,도시공원,5736
16,달서별빛캠프,대구 달서구 앞산순환로 248-0,캠핑,5602
17,대명유수지,대구 달서구 달서대로 351-0,자연경관(하천/해양),4871
18,엘리시아호텔,대구 달서구 갈밭남로 45-0,호텔,4629
19,두류야구장,대구 달서구 공원순환로 7-0,레저스포츠시설,4219
20,모다아울렛대구점,대구 달서구 달서대로 411-0,쇼핑몰,4045
21,브라운도트호텔대구성서점,대구 달서구 성서공단로11길 64-5,모텔,3968
22,피클샵,대구 달서구 월배로 25-0,기타쇼핑시설,3788
23,성당못,대구 달서구,자연경관(하천/해양),3725
24,수목원생활온천,대구 달서구 상화로 79-0,웰니스관광,3626
25,미성온천,대구 달서구 조암남로28길 9-0,웰니스관광,3335
26,달서시장,대구 달서구 당산로 35-0,시장,3231
27,대동종합시장,대구 달서구 상원로 22-24,시장,2875
28,두류공원인라인스케이트장,대구 달서구 공원순환로 216-0,육상레저스포츠,2819
29,씨에프모텔,대구 달서구 호산동로 90-12,모텔,2677
30,달서구청소년수련관,대구 달서구 상화로 420-0,육상레저스포츠,2580
31,온도호텔,대구 달서구 야외음악당로 213-1,모텔,2538
32,그리고모텔,대구 달서구 달서대로91길 20-0,모텔,2443
33,학산공원,대구 달서구,도시공원,2430
34,대구문화예술회관공연관,대구 달서구 공원순환로 201-0,공연시설,2357
35,대한불교천태종대성사,대구 달서구 장기로 52-0,종교성지,2341
