순위,관광지명,주소,분류,현지인 검색 수
1,대구수목원,대구 달서구 화암로 342-0,자연공원,17222
2,월광수변공원,대구 달서구 월곡로 5-0,도시공원,15141
3,이월드,대구 달서구 두류공원로 200-0,테마공원,13966
4,두류공원,대구 달서구 두류공원로 161-0,도시공원,11785
5,서남시장,대구 달서구 달구벌대로 1643-0,시장,8591
6,CGV대구월성,대구 달서구 조암로 29-0,공연시설,7600
7,와룡시장,대구 달서구 성서서로 347-1,시장,5427
8,월배시장,대구 달서구 월배로24길 13-0,시장,5161
9,롯데시네마성서,대구 달서구 성서로 414-0,공연시설,5082
10,코오롱야외음악당,대구 달서구 야외음악당로 180-0,공연시설,4676
11,롯데시네마상인,대구 달서구 월곡로 247-0,공연시설,3905
12,달서별빛캠프,대구 달서구 앞산순환로 248-0,캠핑,3177
13,달서구청소년수련관,대구 달서구 상화로 420-0,육상레저스포츠,2922
14,수목원생활온천,대구 달서구 상화로 79-0,웰니스관광,2868
15,이곡장미공원,대구 달서구,도시공원,2815
16,미성온천,대구 달서구 조암남로28길 9-0,웰니스관광,2599
17,AW호텔,대구 달서구 성서로 413-0,호텔,2420
18,대덕승마장,대구 달서구 앞산순환로 206-0,육상레저스포츠,2309
19,달서시장,대구 달서구 당산로 35-0,시장,1920
20,대동종합시장,대구 달서구 상원로 22-24,시장,1846
21,계명아트센터,대구 달서구 달구벌대로 1095-0,공연시설,1790
22,83타워,대구 달서구 두류공원로 200-0,랜드마크관광,1706
23,모다아울렛대구점,대구 달서구 달서대로 411-0,쇼핑몰,1653
24,성서체육공원,대구 달서구 성서공단로22길 25-0,도시공원,1622
25,두류야구장,대구 달서구 공원순환로 7-0,레저스포츠시설,1541
26,성당못,대구 달서구,자연경관(하천/해양),1488
27,대명유수지,대구 달서구 달서대로 351-0,자연경관(하천/해양),1429
28,학산공원,대구 달서구,도시공원,1361
29,대한불교천태종대성사,대구 달서구 장기로 52-0,종교성지,1307
30,엘리시아호텔,대구 달서구 갈밭남로 45-0,호텔,1302
31,두류공원인라인스케이트장,대구 달서구 공원순환로 216-0,육상레저스포츠,1241
32,두류정수장후적지,대구 달서구 당산로 176-0,도시공원,1226
33,송현시장,대구 달서구,시장,1214
34,두류종합시장,대구 달서구 당산동길 9-0,시장,1107
35,피클샵,대구 달서구 월배로 25-0,기타쇼핑시설,1073
36,월곡역사공원,대구 달서구 상인로 128-0,도시공원,967
37,서대구시장,대구 달서구 명덕로2길 30-0,시장,964
38,DO호텔,대구 달서구 성서공단로11길 38-7,모텔,948
39,브라운도트호텔대구성서점,대구 달서구 성서공단로11길 64-5,모텔,928
40,희성전자야구장,대구 달서구 성서공단북로 61-0,레저스포츠시설,882
41,와룡윗공원,대구 달서구 선원남로 5-0,도시공원,808
42,수림지파크골프장,대구 달서구 달서대로 241-13,육상레저스포츠,769
43,오월모텔,대구 달서구 성서공단로15길 36-0,모텔,747
44,성서용산시장,대구 달서구 성지로 66-1,시장,727
45,도원시장,대구 달서구 도원로동길 4-5,시장,675
46,씨에프모텔,대구 달서구 호산동로 90-12,모텔,655
47,서남신시장,대구 달서구 달구벌대로329길 32-0,시장,646
48,배실공원,대구 달서구,도시공원,626
49,그리고모텔,대구 달서구 달서대로91길 20-0,모텔,617
50,뷰모텔,대구 달서구 달서대로95길 18-0,모텔,616
51,호림공원,대구 달서구,도시공원,614
52,와룡아래공원,대구 달서구,도시공원,595
53,호텔야자대구성서점,대구 달서구 성서공단로15길 61-0,모텔,587
54,온도호텔,대구 달서구 야외음악당로 213-1,모텔,584
55,웨스턴L호텔,대구 달서구 파도고개로1길 7-0,모텔,565
56,42호텔,대구 달서구 호산동로 90-8,호텔,539
57,선원공원,대구 달서구,도시공원,534
58,호텔야자대구서부정류장점,대구 달서구 성당로 7-0,모텔,527
59,부띠끄호텔5월,대구 달서구 구마로11길 78-0,모텔,502
60,월배체육공원,대구 달서구,도시공원,490
61,호텔더스테이낭만,대구 달서구 호산동로 84-12,호텔,474
62,내쇼날대구,대구 달서구 성서서로36길 9-0,기타쇼핑시설,465
63,송현주공시장,대구 달서구 송현로12안길 0-0,시장,464
64,일월모텔,대구 달서구 야외음악당로 221-0,모텔,462
65,인어모텔,대구 달서구 용산로14길 47-0,모텔,461
66,까르디움모텔,대구 달서구 성서공단로15길 57-0,모텔,458
67,송경종합시장,대구 달서구 앞산순환로49길 73-0,시장,452
68,월광2수변공원,대구 달서구,도시공원,445
69,대구문화예술회관공연관,대구 달서구 공원순환로 201-0,공연시설,435
70,호텔이프,대구 달서구 성서공단로11길 12-14,모텔,430
71,룩호텔,대구 달서구 성당로 145-6,모텔,429
72,월촌공원,대구 달서구 상인로 68-4,도시공원,421
73,프렌치호텔,대구 달서구 달서대로91길 22-0,모텔,416
74,호텔웨이브,대구 달서구 성서공단로11길 12-12,모텔,412
75,호텔로랑,대구 달서구 월배로34길 22-0,모텔,410
76,스위트호텔,대구 달서구 성서공단로11길 38-3,모텔,406
77,터치모텔,대구 달서구 달서대로95길 23-0,모텔,393
78,호텔히어아이엠,대구 달서구 와룡로17길 18-0,모텔,384
78,브라운도트호텔두류점,대구 달서구 달구벌대로 1774-0,호텔,384
80,2월호텔성서점,대구 달서구 달서대로95길 3-0,모텔,383
81,GG모텔,대구 달서구 달서대로91길 6-0,모텔,382
82,로그인호텔,대구 달서구 성서공단로11길 6-16,모텔,377
83,유니드호텔,대구 달서구 이곡서로 86-0,호텔,376
84,사커홍유소년축구클럽,대구 달서구 조암남로20길 63-0,기타레저스포츠,371
85,스타모텔,대구 달서구 대명천로11길 67-0,모텔,370
86,호산공원,대구 달서구,도시공원,369
87,탑호텔,대구 달서구 이곡동로 7-0,호텔,359
88,금용사,대구 달서구 공원순환로 213-0,종교성지,355
89,대곡시장,대구 달서구 도원로 20-0,시장,349
90,러블리프리미엄호텔,대구 달서구 대명천로41길 12-0,모텔,346
91,호텔리츠,대구 달서구 달서대로95길 5-20,모텔,342
92,H호텔,대구 달서구 달서대로95길 26-0,모텔,335
92,맥심호텔,대구 달서구 성서공단로11길 6-5,모텔,335
94,체리쉬호텔,대구 달서구 감삼남길 10-0,모텔,319
95,한실공원,대구 달서구 갈밭로4길 2-16,도시공원,314
96,베네치아모텔,대구 달서구 월배로34길 16-0,모텔,308
96,젠모텔,대구 달서구 호산동로 90-14,모텔,308
98,크리스탈관광호텔,대구 달서구 달구벌대로 1910-0,호텔,306
99,비앤비모텔,대구 달서구 달구벌대로304길 3-0,모텔,298
100,달서목재문화관,대구 달서구 앞산순환로 248-0,기타문화관광지,297
