연령대,남성방문 비율,여성방문 비율
70세 이상,2.9,3.0
60~69세,7.8,6.5
50~59세,11.0,10.1
40~49세,9.9,8.0
30~39세,7.5,6.5
20~29세,8.7,8.4
10~19세,4.3,4.6
