기준연월,방문비율
20220811,91.1
20220812,112.7
20220813,285.4
20220814,282.4
20220815,210.3
20220816,104.5
20220817,102.6
20220818,92.0
20220819,110.1
20220820,253.3
20220821,194.7
20220822,74.4
20220823,75.6
20220824,74.0
20220825,69.7
20220826,86.2
20220827,246.3
20220828,210.4
20220829,63.6
20220830,91.1
20220831,82.1
20220901,99.0
20220902,115.6
20220903,240.8
20220904,177.8
20220905,70.9
20220906,58.6
20220907,45.2
20220908,66.8
20220909,232.9
20220910,296.1
20220911,245.6
20220912,234.2
20220913,69.8
20220914,78.1
20220915,77.7
20220916,98.3
20220917,243.3
20220918,232.6
20220919,74.8
20220920,74.9
20220921,58.6
20220922,70.4
20220923,90.3
20220924,228.1
20220925,191.8
20220926,76.5
20220927,85.8
20220928,75.8
20220929,77.5
20220930,102.0
20221001,250.8
20221002,204.2
20221003,208.7
20221004,57.4
20221005,57.0
20221006,72.9
20221007,89.6
20221008,249.2
20221009,240.9
20221010,239.4
20221011,65.3
20221012,52.6
20221013,64.8
20221014,98.4
20221015,245.4
20221016,193.5
20221017,71.9
20221018,65.4
20221019,55.7
20221020,64.0
20221021,82.8
20221022,232.8
20221023,192.4
20221024,77.1
20221025,85.8
20221026,74.4
20221027,76.0
20221028,110.0
20221029,255.1
20221030,213.9
20221031,94.6
20221101,77.0
20221102,57.5
20221103,67.2
20221104,90.2
20221105,254.6
20221106,214.6
20221107,91.7
20221108,83.9
