동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
7,25,기타가족,가족_엄마,자연경관,숲_시골_폭포,국립횡성숲체원
3,12,부모님,아빠,미식,막국수_안흥찐빵_식당,국립횡성숲체원
0,1,,,휴식/힐링,힐링,국립횡성숲체원
