동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,2,친구,친구,미식,카페,제주테지움
0,2,,,레포츠/운동,캠핑,제주테지움
