연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,0.7
60~69세,14.2,3.7
50~59세,28.1,3.4
40~49세,18.2,2.8
30~39세,12.3,1.8
20~29세,9.9,1.2
10~19세,1.0,0.3
