동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
342,963,기타가족,가족_동생_엄마,미식,막국수_식당_떡갈비,도담삼봉
19,462,자녀,청소년_아들_딸,레포츠/운동,패러글라이딩_클레이사격_수영장,도담삼봉
15,202,부모님,부모님_엄빠_아빠,자연경관,계곡_정원_동굴,도담삼봉
14,93,배우자,남편,역사유적,정자_다리_유적지,도담삼봉
4,21,회사동료,차장,휴식/힐링,즐길거리_힐링_힐링여행,도담삼봉
4,11,연인,커플_연인,문화예술,전시관_아쿠아리움_광장,도담삼봉
