업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,8.67321503E8
쇼핑업,레저용품쇼핑,2.7455970394E10
쇼핑업,대형쇼핑몰,6.1368376639E10
숙박업,호텔,6.29928621E8
숙박업,기타숙박,5.418690539E9
숙박업,캠핑장/펜션,27500.0
식음료업,식음료,1.13423506832E11
여가서비스업,관광유원시설,4.42796452E8
여가서비스업,골프장,4.031435324E9
여가서비스업,기타레저,1.467576741E9
여가서비스업,문화서비스,2.212432847E9
여행업,여행업,3.539147E7
운송업,육상운송,5606000.0
운송업,렌터카,7686800.0
