순위,업소명,주소,분류,합산 검색 수
1,현대옥본점,전북 전주시 완산구 화산천변2길 7-4,한식,25356
2,삼백집,전북 전주시 완산구 전주객사2길 22-0,한식,15798
3,조점례남문피순대,전북 전주시 완산구 풍남문2길 39-0,한식,15211
4,베테랑분식,전북 전주시 완산구 경기전길 135-0,한식,14423
5,전주왱이콩나물국밥전문점,전북 전주시 완산구 동문길 88-0,한식,13324
6,PNB풍년제과본점,전북 전주시 완산구 팔달로 180-0,간이음식,12353
7,한국집전주본점,전북 전주시 완산구 어진길 119-0,한식,11563
8,아웃백스테이크하우스효자점,전북 전주시 완산구 우전로 260-0,외국식,11090
9,현대옥전주본점,전북 전주시 완산구 화산천변2길 7-4,한식,10429
10,하숙영가마솥비빔밥,전북 전주시 완산구 전라감영5길 19-3,한식,10024
11,육일식당본점,전북 전주시 완산구 천잠로 17-0,한식,9560
12,베테랑신시가지점,전북 전주시 완산구 우전로 260-0,한식,9088
13,성미당중앙점,전북 전주시 완산구 전라감영5길 19-9,한식,8111
14,이중본[중식],전북 전주시 완산구 산월2길 9-3,외국식,8053
15,한울밥상[한식],전북 전주시 완산구 기린대로 104-0,한식,8004
16,스타벅스전주백제대로DT점,전북 전주시 완산구 백제대로 242-0,카페/찻집,7989
17,고궁담[한식],전북 전주시 완산구 유연로 170-0,한식,7469
18,솔가숯불갈비신시가지점,전북 전주시 완산구 석산2길 17-15,한식,6853
19,스타벅스전주효자DT점,전북 전주시 완산구 용머리로 7-0,카페/찻집,6795
20,일송정,전북 전주시 완산구 중화산로 49-0,한식,6787
21,스타벅스전주효천DT점,전북 전주시 완산구 천잠로 149-0,카페/찻집,6724
22,네잎클로버,전북 전주시 완산구 홍산북로 23-3,간이음식,6667
23,반야돌솥밥본점,전북 전주시 완산구 홍산1길 6-0,한식,6631
24,베테랑,전북 전주시 완산구 경기전길 135-0,한식,6565
25,에루화,전북 전주시 완산구 고사평5길 25-0,한식,6425
26,오원집본점,전북 전주시 완산구 공북로 84-0,한식,6375
27,SUBWAY전북도청점,전북 전주시 완산구 홍산중앙로 22-0,간이음식,6218
28,연와미당,전북 전주시 완산구 백제대로 128-0,한식,6170
29,가족회관,전북 전주시 완산구 전라감영5길 17-0,한식,5920
30,맥도날드전주효자DT점,전북 전주시 완산구 용머리로 13-0,간이음식,5796
31,장수농장,전북 전주시 완산구 홍산북로 21-7,한식,5766
32,백송회관,전북 전주시 완산구 기린대로 177-0,한식,5760
33,VIPS전주점,전북 전주시 완산구 백제대로 382-0,외국식,5692
34,스타벅스전주신시가지점,전북 전주시 완산구 우전로 255-0,카페/찻집,5691
35,자매갈비전골,전북 전주시 완산구 기린대로 121-0,한식,5686
36,오선모옛날김밥휴업중,전북 전주시 완산구 송정1길 1-0,간이음식,5571
37,맥도날드전주중화산DT점,전북 전주시 완산구 백제대로 238-0,간이음식,5532
38,삼천동막걸리타운,전북 전주시 완산구,기타음식,5450
39,상무초밥전주도청점,전북 전주시 완산구 홍산로 276-0,외국식,5265
40,안심농장,전북 전주시 완산구 마전1길 12-3,한식,5103
41,동원순대집,전북 전주시 완산구 쑥고개로 391-0,한식,4991
42,라루체 블랙라벨본점,전북 전주시 완산구 영선로 21-7,외국식,4964
43,풀꽃세상,전북 전주시 완산구 우림로 1036-13,외국식,4908
44,천년갈비,전북 전주시 완산구 중인1길 88-0,한식,4779
45,스시아시타,전북 전주시 완산구 선너머2길 26-0,외국식,4710
46,하늘천숯불갈비전주혁신점,전북 전주시 완산구 콩쥐팥쥐로 1599-0,한식,4673
47,스타벅스전주평화DT점,전북 전주시 완산구 모악로 4696-0,카페/찻집,4657
48,온담,전북 전주시 완산구 전주천동로 210-0,한식,4564
49,장수버섯마을,전북 전주시 완산구 영경1길 15-0,한식,4509
50,전동떡갈비[한식],전북 전주시 완산구 전동성당길 66-0,한식,4485
51,소담촌전주효자점,전북 전주시 완산구 홍산로 249-0,한식,4366
52,사랑오리,전북 전주시 완산구 쑥고개로 241-6,외국식,4364
53,맘스브레드,전북 전주시 완산구 호암로 81-0,간이음식,4303
54,스타벅스전북도청점,전북 전주시 완산구 홍산중앙로 22-0,카페/찻집,4197
55,현대옥남부시장점,전북 전주시 완산구 풍남문2길 63-0,한식,4103
56,진미집본점,전북 전주시 완산구 노송여울2길 106-0,한식,4092
57,궁[한식],전북 전주시 완산구 천잠로 337-0,한식,4072
58,노벨반점[중식],전북 전주시 완산구 풍남문2길 100-0,외국식,4047
59,취팔선객잔[중식],전북 전주시 완산구 우전로 336-0,외국식,4032
60,화심순두부전주점,전북 전주시 완산구 서원로 339-0,한식,4011
61,구프오프,전북 전주시 완산구 천경로 27-1,외국식,4003
62,화산물갈비전주본점,전북 전주시 완산구 신촌4길 19-0,한식,3893
63,애슐리퀸즈전주STS점,전북 전주시 완산구 용머리로 45-0,외국식,3746
64,올드스터프,전북 전주시 완산구 마전중앙로 4-0,카페/찻집,3728
65,진미집전동본점,전북 전주시 완산구 전주천동로 94-0,한식,3665
66,아리아랑[한식],전북 전주시 완산구 홍산북로 29-9,한식,3597
67,송가,전북 전주시 완산구 쑥고개로 217-0,한식,3507
68,두거리,전북 전주시 완산구 우전로 93-0,한식,3483
69,외할머니솜씨,전북 전주시 완산구 오목대길 81-8,카페/찻집,3438
70,버거킹전주서신대광SK DT점,전북 전주시 완산구 서신로 56-0,간이음식,3313
71,깐쇼새우,전북 전주시 완산구 화산천변1길 18-1,외국식,3307
72,아카시아,전북 전주시 완산구 마전들로 37-1,카페/찻집,3304
73,참예우명품프라자도청점,전북 전주시 완산구 효자로 170-0,한식,3292
74,남노갈비본점,전북 전주시 완산구 한지길 24-0,한식,3283
75,채선당플러스서신점,전북 전주시 완산구 백제대로 422-0,외국식,3218
76,스타벅스전주한옥마을점,전북 전주시 완산구 팔달로 123-0,카페/찻집,3138
77,스타벅스전주서신점,전북 전주시 완산구 서신로 104-0,카페/찻집,3134
78,스타벅스전주홍산로점,전북 전주시 완산구 홍산로 238-0,카페/찻집,3112
79,풍년제과본점,전북 전주시 완산구 팔달로 145-0,간이음식,3023
80,청학동버섯전골,전북 전주시 완산구 효자로 331-0,외국식,2968
81,KFC전북도청점,전북 전주시 완산구 효자로 194-0,간이음식,2951
82,맥도날드전주평화DT점,전북 전주시 완산구 모악로 4758-0,간이음식,2933
83,등촌샤브칼국수신시가지점,전북 전주시 완산구 홍산북로 29-9,외국식,2909
83,홍익돈까스전주효자점,전북 전주시 완산구 효자로 52-0,외국식,2909
85,효자문,전북 전주시 완산구 전주객사4길 43-24,한식,2895
86,명가등심,전북 전주시 완산구 석산1길 6-7,한식,2891
87,1964금이정,전북 전주시 완산구 홍산북로 83-17,한식,2886
88,달빛에구운고등어,전북 전주시 완산구 모악로 4700-0,한식,2848
89,현대옥한옥마을점,전북 전주시 완산구 오목대길 66-0,한식,2768
90,마시랑게,전북 전주시 완산구 전동성당길 100-0,카페/찻집,2761
91,가나안유황오리,전북 전주시 완산구 쑥고개로 284-48,외국식,2725
92,또순이네집,전북 전주시 완산구 전주객사3길 11-8,한식,2631
93,양반가,전북 전주시 완산구 최명희길 30-2,한식,2563
94,버거킹전북도청점,전북 전주시 완산구 효자로 194-0,간이음식,2555
95,청학동들깨요리,전북 전주시 완산구 백제대로 231-0,한식,2477
96,할리스서전주DT점,전북 전주시 완산구 유연로 5-0,카페/찻집,2467
97,멍때리자,전북 전주시 완산구 선비로 1431-54,카페/찻집,2465
98,다문[한식],전북 전주시 완산구 은행로 74-8,한식,2444
99,스타벅스전주경원점,전북 전주시 완산구 전주객사4길 44-18,카페/찻집,2441
100,한옥마을중앙숯불,전북 전주시 완산구 홍산북로 23-9,한식,2427
