동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
93,656,기타가족,오빠_가족_식구,자연경관,바다_공원_바닷가,선운사(고창)
33,640,부모님,어머니_아버지_할머니,휴식/힐링,힐링_가을여행_단풍놀이,선운사(고창)
7,612,자녀,청소년,미식,차_장어_풍천장어,선운사(고창)
6,166,배우자,아내_신랑_부인,역사유적,암자_유적지_사찰,선운사(고창)
4,103,친구,친구_지인,레포츠/운동,글램핑_산행_캠핑,선운사(고창)
3,21,싱글,혼자,체험,템플스테이_갯벌체험,선운사(고창)
1,12,연인,커플,문화예술,박물관_작은도서관_미술관,선운사(고창)
