순위,업소명,주소,분류,합산 검색 수
1,버던트,경북 청도군 연지로 330-0,카페/찻집,20924
2,로카커피,경북 청도군 낙산1길 51-0,카페/찻집,18437
3,청도가마솥국밥,경북 청도군 청화로 235-0,한식,15787
4,엘파라이소365,경북 청도군 소라2길 36-13,카페/찻집,10828
5,아미꼬뜨,경북 청도군 오남길 305-0,카페/찻집,9199
6,오브제토커피,경북 청도군 이슬미로 61-7,카페/찻집,9162
7,소우주,경북 청도군 이슬미로 192-6,기타음식,8664
8,화덕촌,경북 청도군 화양로 72-0,간이음식,8310
9,덕남,경북 청도군 연지안길 33-11,카페/찻집,7934
10,할매김밥,경북 청도군 고수동4길 15-3,간이음식,5912
11,탐복미나리가든,경북 청도군 한재로 382-0,한식,4419
12,노커포레스트,경북 청도군 철담길 71-25,카페/찻집,4172
13,꽃자리,경북 청도군 도주관로 177-0,카페/찻집,3592
14,시골집,경북 청도군 고수동5길 18-0,한식,3085
15,밀톤,경북 청도군 신화랑길 6-0,카페/찻집,2849
16,아자방,경북 청도군 헐티로 773-8,카페/찻집,2713
17,카페쿠시,경북 청도군 운문로 1039-0,카페/찻집,2634
18,한재마실,경북 청도군 한재로 225-6,한식,2606
19,칠성농장직영식육식당,경북 청도군 청도신기길 84-1,한식,2415
20,오감즈카페,경북 청도군 금호길 32-12,카페/찻집,2346
21,한재참미나리식육식당,경북 청도군 한재로 225-7,한식,2339
22,커피명가청도점,경북 청도군 중앙로 192-14,카페/찻집,2305
23,카페1996,경북 청도군 청매로 610-0,카페/찻집,2189
24,티욤핑크,경북 청도군 연지안길 34-11,카페/찻집,2159
25,벽오동,경북 청도군 청려로 1724-0,한식,2154
26,굽은소나무와오리도둑,경북 청도군 양지길 173-0,한식,2023
27,다뷰커피,경북 청도군 이슬미로 252-0,카페/찻집,2020
28,니가쏘다쩨,경북 청도군 칠곡길 2-0,외국식,1966
29,카페이에르바,경북 청도군 선바위길 53-0,카페/찻집,1928
30,헬로선샤인,경북 청도군 화양남산길 136-0,카페/찻집,1652
31,청도제빵소,경북 청도군 범송길 57-0,간이음식,1614
32,원리73,경북 청도군 새마을로 904-0,카페/찻집,1599
33,카페월든,경북 청도군 헐티로 1262-0,카페/찻집,1506
34,오마이북,경북 청도군 동천3길 67-0,카페/찻집,1494
35,거림가든,경북 청도군 운문로 1158-10,한식,1474
36,놀부야밥도,경북 청도군 학산1길 64-0,한식,1470
37,미근식당,경북 청도군 화양남산길 146-0,한식,1397
37,역전추어탕,경북 청도군 청화로 204-0,한식,1397
39,이지비짬뽕[중식],경북 청도군 송읍길 83-0,외국식,1373
40,국수사랑,경북 청도군 청화로 260-0,간이음식,1344
41,삼송빵집청도점,경북 청도군 청려로 4189-0,간이음식,1237
42,곰티식당,경북 청도군 곰티로 279-0,한식,1234
43,풍각소머리곰탕,경북 청도군 송서7길 5-0,한식,1193
44,하우리오군파크루지점,경북 청도군 남성현로 348-0,카페/찻집,1156
45,아비브,경북 청도군 오산7길 29-0,카페/찻집,1137
46,백운숯불갈비,경북 청도군 고수구길 30-0,한식,1069
47,연지예당,경북 청도군 연지안길 34-11,한식,988
48,미나리사랑,경북 청도군 한재로 388-0,한식,970
49,제주바다,경북 청도군 학산길 49-0,외국식,918
50,청도참한우식육식당,경북 청도군 남성현로 57-0,한식,846
51,청도청정한우식육식당,경북 청도군 양원길 90-0,한식,790
52,행림손칼국수,경북 청도군 학산길 53-0,한식,783
53,한재총각미나리,경북 청도군 한재로 220-15,한식,765
54,운문산가든,경북 청도군 청화3길 20-34,한식,737
54,파리바게뜨경북청도점,경북 청도군 청화로 142-0,간이음식,737
56,한재나드리,경북 청도군 한재로 303-0,한식,723
57,프로방스,경북 청도군 이슬미로 272-28,외국식,717
58,망향비빔국수청도점,경북 청도군 온천길 23-0,한식,712
59,만복이쭈꾸미낙지볶음청도점,경북 청도군 고수동4길 7-2,외국식,683
60,전원일기,경북 청도군 헐티로 1197-18,한식,658
61,황토추어탕,경북 청도군 냉정1길 12-1,한식,597
62,피노,경북 청도군 연지안길 39-0,카페/찻집,588
63,운문산가든,경북 청도군 양원길 42-0,한식,582
64,황소고집셀프식육식당,경북 청도군 양원1길 2-0,외국식,552
65,로코코블랑,경북 청도군 팔조길 179-0,카페/찻집,539
66,산유화,경북 청도군 운문사길 125-0,한식,520
67,테라피카페아노덴,경북 청도군 칠성1길 13-2,카페/찻집,516
68,숲속의섬,경북 청도군 비슬산길 91-16,한식,513
69,오골오골계곡,경북 청도군 운문로 778-0,한식,500
69,해브,경북 청도군 헐티로 760-16,카페/찻집,500
71,경복궁,경북 청도군 동천2길 40-0,한식,497
72,롯데리아청도점,경북 청도군 청화로 207-0,간이음식,492
73,청도읍성민속촌,경북 청도군 노하1길 12-0,한식,486
74,청도추어탕거리,경북 청도군 청화로 0-0,기타음식,469
75,어화벗님,경북 청도군 운문사길 124-0,카페/찻집,468
76,이디야커피청도점,경북 청도군 고수서2길 1-0,카페/찻집,452
77,초현농장식당[한식],경북 청도군 한재로 96-0,한식,428
78,정우숯불가든,경북 청도군 청화로 252-0,한식,409
79,불로장수식당,경북 청도군 헐티로 1242-0,한식,400
80,도자기에국시한그릇,경북 청도군 오산5길 2-0,한식,396
