순위,업소명,주소,분류,현지인 검색 수
1,버던트,경북 청도군 연지로 330-0,카페/찻집,698
2,엘파라이소365,경북 청도군 소라2길 36-13,카페/찻집,590
3,청도가마솥국밥,경북 청도군 청화로 235-0,한식,511
4,로카커피,경북 청도군 낙산1길 51-0,카페/찻집,478
5,화덕촌,경북 청도군 화양로 72-0,간이음식,477
6,오브제토커피,경북 청도군 이슬미로 61-7,카페/찻집,404
7,아미꼬뜨,경북 청도군 오남길 305-0,카페/찻집,402
8,소우주,경북 청도군 이슬미로 192-6,기타음식,391
9,다뷰커피,경북 청도군 이슬미로 252-0,카페/찻집,372
10,덕남,경북 청도군 연지안길 33-11,카페/찻집,326
11,노커포레스트,경북 청도군 철담길 71-25,카페/찻집,272
12,꽃자리,경북 청도군 도주관로 177-0,카페/찻집,235
13,오감즈카페,경북 청도군 금호길 32-12,카페/찻집,225
14,커피명가청도점,경북 청도군 중앙로 192-14,카페/찻집,216
15,청도제빵소,경북 청도군 범송길 57-0,간이음식,200
16,할매김밥,경북 청도군 고수동4길 15-3,간이음식,196
17,탐복미나리가든,경북 청도군 한재로 382-0,한식,188
18,벽오동,경북 청도군 청려로 1724-0,한식,180
19,칠성농장직영식육식당,경북 청도군 청도신기길 84-1,한식,160
20,이지비짬뽕[중식],경북 청도군 송읍길 83-0,외국식,159
21,니가쏘다쩨,경북 청도군 칠곡길 2-0,외국식,158
22,티욤핑크,경북 청도군 연지안길 34-11,카페/찻집,138
23,오마이북,경북 청도군 동천3길 67-0,카페/찻집,117
24,삼송빵집청도점,경북 청도군 청려로 4189-0,간이음식,112
25,카페1996,경북 청도군 청매로 610-0,카페/찻집,104
26,한재참미나리식육식당,경북 청도군 한재로 225-7,한식,93
27,행림손칼국수,경북 청도군 학산길 53-0,한식,91
28,아자방,경북 청도군 헐티로 773-8,카페/찻집,87
29,밀톤,경북 청도군 신화랑길 6-0,카페/찻집,86
29,한재마실,경북 청도군 한재로 225-6,한식,86
31,미근식당,경북 청도군 화양남산길 146-0,한식,82
32,카페이에르바,경북 청도군 선바위길 53-0,카페/찻집,81
33,카페쿠시,경북 청도군 운문로 1039-0,카페/찻집,79
33,풍각소머리곰탕,경북 청도군 송서7길 5-0,한식,79
35,굽은소나무와오리도둑,경북 청도군 양지길 173-0,한식,78
36,시골집,경북 청도군 고수동5길 18-0,한식,75
36,뚜레쥬르경북청도점,경북 청도군 청화로 141-0,간이음식,75
38,만복이쭈꾸미낙지볶음청도점,경북 청도군 고수동4길 7-2,외국식,74
39,헬로선샤인,경북 청도군 화양남산길 136-0,카페/찻집,73
40,국수사랑,경북 청도군 청화로 260-0,간이음식,72
41,놀부야밥도,경북 청도군 학산1길 64-0,한식,71
42,곰티식당,경북 청도군 곰티로 279-0,한식,69
42,카페봄봄청도점,경북 청도군 청화로 191-1,카페/찻집,69
44,전원일기,경북 청도군 헐티로 1197-18,한식,67
45,제주바다,경북 청도군 학산길 49-0,외국식,64
46,원리73,경북 청도군 새마을로 904-0,카페/찻집,63
47,운문산가든,경북 청도군 청화3길 20-34,한식,62
48,파리바게뜨경북청도점,경북 청도군 청화로 142-0,간이음식,59
49,카페월든,경북 청도군 헐티로 1262-0,카페/찻집,58
50,툴라운문점,경북 청도군 운문사길 129-9,외국식,55
51,경복궁,경북 청도군 동천2길 40-0,한식,54
52,연지예당,경북 청도군 연지안길 34-11,한식,53
52,아비브,경북 청도군 오산7길 29-0,카페/찻집,53
54,다락원[중식],경북 청도군 냉정길 13-11,외국식,52
55,가배빈,경북 청도군 이슬미로 297-0,카페/찻집,50
55,백운숯불갈비,경북 청도군 고수구길 30-0,한식,50
57,플랫폼,경북 청도군 새마을1길 23-0,외국식,49
58,청보리보릿고개,경북 청도군 연지로 318-10,한식,47
59,프로방스,경북 청도군 이슬미로 272-28,외국식,44
