연령대,남성방문 비율,여성방문 비율
70세 이상,4.6,4.0
60~69세,10.9,8.5
50~59세,13.1,11.6
40~49세,10.3,7.1
30~39세,7.0,4.8
20~29세,5.1,4.0
10~19세,3.5,3.4
