동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,23,기타가족,가족_오빠,자연경관,바다_공원_식물원,상동호수공원
2,20,친구,친구,미식,햄버거_솜사탕_맛집,상동호수공원
0,5,,,레포츠/운동,놀이터_체육관,상동호수공원
0,3,,,휴식/힐링,나들이,상동호수공원
0,1,,,역사유적,다리,상동호수공원
