연령대,남성방문 비율,여성방문 비율
70세 이상,3.2,3.6
60~69세,14.5,13.3
50~59세,14.0,20.7
40~49세,5.2,8.2
30~39세,3.9,5.3
20~29세,2.6,4.3
10~19세,0.6,0.6
