연령대,남성방문 비율,여성방문 비율
70세 이상,5.2,4.6
60~69세,14.2,10.2
50~59세,15.9,13.0
40~49세,8.5,7.1
30~39세,6.3,4.9
20~29세,3.2,3.6
10~19세,1.3,1.5
