연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,4.2
60~69세,6.3,6.7
50~59세,8.5,9.6
40~49세,10.2,10.3
30~39세,8.9,9.6
20~29세,5.8,7.8
10~19세,3.5,3.6
