연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,2.8
60~69세,8.7,7.7
50~59세,12.1,11.5
40~49세,9.0,8.9
30~39세,7.7,5.6
20~29세,10.2,7.6
10~19세,2.3,2.3
