연령대,남성방문 비율,여성방문 비율
70세 이상,6.0,5.5
60~69세,13.8,11.7
50~59세,14.5,11.0
40~49세,9.9,6.7
30~39세,4.3,3.4
20~29세,2.7,2.5
10~19세,2.7,2.6
