연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,3.2
60~69세,6.3,8.3
50~59세,8.1,8.2
40~49세,10.2,7.1
30~39세,11.4,8.7
20~29세,7.7,8.3
10~19세,3.1,5.0
