기준연월,방문비율
20220811,57.0
20220812,56.1
20220813,64.2
20220814,58.0
20220815,46.3
20220816,42.6
20220817,47.1
20220818,40.5
20220819,43.6
20220820,47.7
20220821,38.7
20220822,25.6
20220823,27.6
20220824,26.8
20220825,31.7
20220826,34.8
20220827,46.1
20220828,36.9
20220829,23.1
20220830,24.1
20220831,34.5
20220901,17.1
20220902,20.8
20220903,34.0
20220904,23.5
20220905,10.3
20220906,9.5
20220907,12.9
20220908,17.3
20220909,28.9
20220910,36.4
20220911,30.1
20220912,23.9
20220913,9.7
20220914,12.4
20220915,17.3
20220916,15.3
20220917,26.6
20220918,19.9
20220919,14.8
20220920,10.3
20220921,14.6
20220922,15.4
20220923,13.9
20220924,24.4
20220925,18.9
20220926,13.3
20220927,9.9
20220928,15.7
20220929,14.7
20220930,15.9
20221001,31.9
20221002,26.0
20221003,16.9
20221004,6.0
20221005,13.1
20221006,17.1
20221007,16.0
20221008,30.2
20221009,23.2
20221010,18.0
20221011,6.4
20221012,12.4
20221013,13.0
20221014,15.4
20221015,26.6
20221016,19.4
20221017,10.7
20221018,6.6
20221019,12.6
20221020,13.8
20221021,13.8
20221022,27.8
20221023,21.7
20221024,11.7
20221025,7.0
20221026,12.8
20221027,13.2
20221028,14.3
20221029,29.0
20221030,24.4
20221031,14.1
20221101,4.2
20221102,9.4
20221103,10.0
20221104,13.5
20221105,22.1
20221106,15.0
20221107,7.0
20221108,4.9
