연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,3.8
60~69세,10.2,9.5
50~59세,12.2,12.0
40~49세,10.5,8.1
30~39세,8.5,7.6
20~29세,4.2,4.3
10~19세,2.1,1.9
