연령대,남성방문 비율,여성방문 비율
70세 이상,7.7,6.7
60~69세,18.8,12.6
50~59세,11.4,10.7
40~49세,7.5,5.3
30~39세,5.4,3.7
20~29세,3.7,2.0
10~19세,1.4,2.1
