동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,122,배우자,아내,자연경관,바다_동굴_해안,거문오름 [세계자연유산]
2,61,자녀,딸,미식,식당_조기_맥주,거문오름 [세계자연유산]
1,22,기타가족,외손자,문화예술,박물관_도서관_미술관,거문오름 [세계자연유산]
0,19,,,역사유적,유적지_다리_유네스코,거문오름 [세계자연유산]
0,14,,,휴식/힐링,힐링_신혼여행,거문오름 [세계자연유산]
0,6,,,레포츠/운동,승마장_수영장_트레킹,거문오름 [세계자연유산]
