동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1143,17291,기타가족,식구_장모_막내,미식,맛집_술_차
559,3742,연인,애인_커플_남자친구,자연경관,공원_정원_수목원
183,2625,회사동료,대리_직원_동료,레포츠/운동,낚시_캠핑_카약
166,1474,자녀,아들_학생_딸,휴식/힐링,나들이_힐링_피크닉
160,1250,부모님,부모님_외할아버지_아버지,문화예술,노래방_극장_공장
134,634,친구,친구_지인_동창,역사유적,다리_성당_한옥마을
71,303,배우자,남편_부인_와이프,반려동물,애견_반려동물_동물
68,6,학생,고딩_중딩_고등학생,체험,먹이주기체험_숲체험_전통놀이체험
4,0,싱글,싱글_혼자,,
