기준연월,지역명,검색량(건)
202108,경기도 파주시 ,3552
202109,경기도 파주시 ,5453
202110,경기도 파주시 ,6114
202111,경기도 파주시 ,6464
202112,경기도 파주시 ,1593
202201,경기도 파주시 ,1717
202202,경기도 파주시 ,1076
202203,경기도 파주시 ,598
202204,경기도 파주시 ,550
202205,경기도 파주시 ,773
202206,경기도 파주시 ,1058
202207,경기도 파주시 ,865
