연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,3.1
60~69세,5.9,6.7
50~59세,9.0,11.5
40~49세,8.1,12.2
30~39세,4.5,4.6
20~29세,5.5,6.7
10~19세,11.2,6.8
