유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청남도 홍성군 , 충청남도 예산군,26.2,1
충청남도 아산시 , 충청남도 예산군,13.0,1
충청남도 당진시 , 충청남도 예산군,10.4,1
충청남도 서산시 , 충청남도 예산군,6.6,1
경기도 평택시 , 충청남도 예산군,3.3,1
충청남도 천안시 서북구 , 충청남도 예산군,3.2,1
충청남도 공주시 , 충청남도 예산군,3.1,1
경기도 화성시 , 충청남도 예산군,3.0,1
충청남도 보령시 , 충청남도 예산군,2.9,1
충청남도 태안군 , 충청남도 예산군,2.4,1
충청남도 천안시 동남구 , 충청남도 예산군,2.1,1
세종특별자치시  , 충청남도 예산군,1.9,1
충청남도 청양군 , 충청남도 예산군,1.8,1
대전광역시 유성구 , 충청남도 예산군,1.4,1
대전광역시 서구 , 충청남도 예산군,0.8,1
경기도 시흥시 , 충청남도 예산군,0.6,1
경기도 수원시 권선구 , 충청남도 예산군,0.5,1
경기도 안산시 상록구 , 충청남도 예산군,0.4,1
충청남도 부여군 , 충청남도 예산군,0.4,1
경기도 안성시 , 충청남도 예산군,0.4,1
 충청남도 예산군,충청남도 홍성군,41.5,2
 충청남도 예산군,충청남도 아산시,10.8,2
 충청남도 예산군,충청남도 당진시,9.0,2
 충청남도 예산군,충청남도 서산시,7.1,2
 충청남도 예산군,충청남도 태안군,3.8,2
 충청남도 예산군,충청남도 보령시,3.2,2
 충청남도 예산군,충청남도 천안시 서북구,3.0,2
 충청남도 예산군,충청남도 공주시,2.4,2
 충청남도 예산군,충청남도 천안시 동남구,1.8,2
 충청남도 예산군,대전광역시 유성구,1.6,2
 충청남도 예산군,세종특별자치시 ,1.4,2
 충청남도 예산군,충청남도 청양군,1.3,2
 충청남도 예산군,경기도 평택시,1.2,2
 충청남도 예산군,충청남도 부여군,1.1,2
 충청남도 예산군,대전광역시 서구,0.7,2
 충청남도 예산군,경기도 화성시,0.6,2
 충청남도 예산군,경기도 안성시,0.4,2
 충청남도 예산군,충청남도 논산시,0.4,2
 충청남도 예산군,대전광역시 중구,0.4,2
 충청남도 예산군,전라북도 군산시,0.3,2
