순위,업소명,주소,분류,현지인 검색 수
1,응봉상회,충남 예산군 입침중촌길 21-0,카페/찻집,2129
2,소복갈비,충남 예산군 천변로195번길 9-0,한식,1264
3,파인그로브,충남 예산군 덕산향교길 88-3,카페/찻집,867
4,삼우갈비,충남 예산군 임성로23번길 8-0,한식,770
5,삽다리칼국수,충남 예산군 충의로 670-0,한식,748
6,대흥식당,충남 예산군 노동길 14-0,한식,723
7,광시한우마을거리,충남 예산군,기타음식,633
8,간양길,충남 예산군 간양길 197-26,카페/찻집,600
9,그리고삽교,충남 예산군 삽교역로 91-0,카페/찻집,557
10,유양창고,충남 예산군 수덕사로 1163-4,카페/찻집,515
11,동가룰가든,충남 예산군 예당긍모로 358-27,외국식,511
12,한일식당,충남 예산군 두리2길 60-0,한식,496
13,홍북식당,충남 예산군 신평2길 26-0,한식,474
14,제이에스지 심원개발2공장점,충남 예산군 산단3길 107-0,기타음식,441
15,사과나무,충남 예산군 충의로 141-0,한식,427
16,백종원국밥거리,충남 예산군,기타음식,416
17,가루실가든,충남 예산군 가루실길 180-0,한식,415
18,지돈가,충남 예산군 주안길 34-0,한식,402
19,백설농부,충남 예산군 봉산로 516-0,카페/찻집,397
20,민속촌가든,충남 예산군 수철길 199-0,외국식,365
21,진한국밥내포점,충남 예산군 수암산로 232-0,한식,344
22,뜨끈이집해장국,충남 예산군 덕산온천로 331-6,한식,342
23,산마루가든,충남 예산군 예당긍모로 406-0,한식,325
24,양어장집,충남 예산군 신속대야로 32-0,한식,304
25,내포한방삼계탕,충남 예산군 애향11길 25-0,한식,295
26,할머니곱창,충남 예산군 삽교로 221-0,외국식,294
27,금오갈매기,충남 예산군 애향9길 24-0,한식,285
28,예당장어,충남 예산군 동서길 3-16,외국식,281
29,벚꽃언덕,충남 예산군 벚꽃로 504-6,카페/찻집,279
30,맨밥,충남 예산군 벚꽃로 330-1,외국식,277
31,옛날돈까스,충남 예산군 예산로164번길 21-0,외국식,275
32,투썸플레이스내포청사점,충남 예산군 청사로 190-0,카페/찻집,268
33,삽다리곱창,충남 예산군 삽교로4길 7-0,외국식,264
34,60년전통예산장터국밥,충남 예산군 관양산길 12-1,한식,263
35,고향기사식당,충남 예산군 충서로 1602-0,한식,257
36,왕코양푼이동태찌개,충남 예산군 윤봉길로 1849-0,한식,255
37,이디야커피덕산읍내점,충남 예산군 덕산온천로 448-0,카페/찻집,253
38,롯데리아예산점,충남 예산군 예산로194번길 13-2,간이음식,250
39,여기서행복할것,충남 예산군 충의로 141-0,카페/찻집,248
40,고덕갈비,충남 예산군 덕산온천로 371-8,한식,245
41,예산돈까스,충남 예산군 예산로164번길 19-0,외국식,219
42,카페둔리,충남 예산군 가루실길 103-0,카페/찻집,217
43,한일식당,충남 예산군 삽교역로 58-0,한식,215
44,승리정육점식당,충남 예산군 삽교로 147-0,한식,208
45,예당순두부,충남 예산군 예당로 816-0,한식,206
45,월척오리,충남 예산군 예당로 1079-0,외국식,206
47,본가두부전문점,충남 예산군 덕산온천로 318-0,외국식,205
48,제2막,충남 예산군 충의로 127-0,카페/찻집,204
49,광시한우타운식당,충남 예산군 예당로 171-0,한식,200
50,금강장어구이,충남 예산군 오가중앙로 125-0,외국식,199
51,동흥대반점[중식],충남 예산군 예산로 220-1,외국식,184
52,예산장어,충남 예산군,외국식,179
53,광시한우촌,충남 예산군 예당로 190-0,한식,178
54,할머니딸숯불곱창마을,충남 예산군 오가중앙로 141-0,외국식,177
55,고덕갈비,충남 예산군 고덕중앙로 79-0,한식,175
56,선사시대꺼먹돼지,충남 예산군 온천단지1로 10-0,한식,169
57,박속황태칼국수,충남 예산군 충서로 245-0,한식,165
58,기러기칼국수,충남 예산군 윤봉길로 1854-0,한식,158
59,예당소쿠리밥상[한식],충남 예산군 예당로 965-0,한식,153
60,버섯마당집,충남 예산군 벚꽃로 492-0,한식,147
60,예산냉면갈비,충남 예산군 산성공원2길 19-0,한식,147
62,명륜진사갈비충남 예산점,충남 예산군 금오대로 91-0,한식,139
63,할머니장터국밥,충남 예산군 천변로 155-0,한식,138
64,본가큰가마설렁탕,충남 예산군 도청대로 830-6,한식,137
65,구룡각[일식],충남 예산군 삽교로 113-0,외국식,135
66,약선공양간[한식],충남 예산군 수덕사안길 33-13,한식,134
67,카페혜이지,충남 예산군 덕산온천로 227-0,카페/찻집,132
68,매일한우타운식당,충남 예산군 예당로 155-0,한식,129
69,별장가든,충남 예산군 벚꽃로182번길 55-0,한식,126
70,한나네숯불곱창,충남 예산군 예덕로 26-0,외국식,125
71,카페이앙,충남 예산군 예당관광로 146-0,카페/찻집,124
71,파리바게뜨충남덕산점,충남 예산군 덕산온천로 448-0,간이음식,124
71,아이리스27,충남 예산군 온천단지1로 20-1,카페/찻집,124
74,박정자가든,충남 예산군 송석월곡길 35-0,한식,115
75,인비또,충남 예산군 애향15길 15-0,외국식,113
76,ian,충남 예산군 아리랑로213번길 34-0,카페/찻집,112
77,미스터피자예산점,충남 예산군 역전로 116-0,간이음식,111
78,삽교커피클래식,충남 예산군 두리3길 48-10,카페/찻집,109
78,연리홍[중식],충남 예산군 청사로 190-0,외국식,109
78,투썸플레이스예산터미널점,충남 예산군 금오대로 45-0,카페/찻집,109
81,할머니어죽,충남 예산군 예당관광로 67-0,한식,107
82,투데이무드,충남 예산군 애향15길 2-0,카페/찻집,105
83,신창집,충남 예산군 삽교로4길 7-9,외국식,104
84,투파인드피터내포신도시점,충남 예산군 청사로192번길 18-0,외국식,100
85,민물나라,충남 예산군 예당관광로 37-0,한식,97
85,파리바게뜨예산터미널점,충남 예산군 역전로 137-0,간이음식,97
85,황금시대,충남 예산군 예산로 219-0,한식,97
88,예당한우소고기국밥,충남 예산군 관양산길 12-1,한식,93
89,대흥식당[한식],충남 예산군 수덕사안길 37-1,한식,91
89,예당가든,충남 예산군 예당긍모로 359-0,한식,91
91,장혁민의부대찌개내포신도시점,충남 예산군 예학로 81-0,외국식,89
92,예산의커피,충남 예산군 예산로 188-0,카페/찻집,87
93,워터사이드,충남 예산군 예당로 971-5,카페/찻집,85
94,배스킨라빈스예산점,충남 예산군 역전로140번길 1-0,간이음식,84
95,명가오리능이백숙,충남 예산군 벚꽃로20번길 30-2,외국식,83
96,예가석갈비,충남 예산군 예산로 229-0,한식,82
96,화이트하우스,충남 예산군 예당긍모로 395-1,한식,82
98,예산축협한우명품관,충남 예산군 군청로 88-0,한식,80
98,카페아리,충남 예산군 아리랑로 155-3,카페/찻집,80
100,금강숯불갈비,충남 예산군 삽교로 253-0,한식,79
