연령대,남성방문 비율,여성방문 비율
70세 이상,6.6,3.6
60~69세,13.3,9.4
50~59세,12.2,9.8
40~49세,11.0,7.3
30~39세,6.5,4.4
20~29세,3.0,3.3
10~19세,2.9,3.7
