연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.2
60~69세,8.1,4.8
50~59세,11.6,9.5
40~49세,12.2,10.4
30~39세,12.3,11.5
20~29세,5.2,3.9
10~19세,3.1,2.1
