업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,4.8968503E7
쇼핑업,레저용품쇼핑,2.757103064E9
쇼핑업,대형쇼핑몰,2.541816294E9
숙박업,기타숙박,8.34856098E8
숙박업,캠핑장/펜션,5498370.0
식음료업,식음료,1.638272341E10
여가서비스업,골프장,1.4062416266E10
여가서비스업,기타레저,3.96995007E8
여가서비스업,문화서비스,1.019142E8
여가서비스업,관광유원시설,7418100.0
운송업,렌터카,1.4392E7
