광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,남양주시,2580637.0
경기도,의정부시,564891.0
경기도,부천시,473941.0
경기도,구리시,468502.0
경기도,하남시,447608.0
경기도,포천시,421312.0
경기도,성남시 분당구,410493.0
경기도,화성시,371687.0
경기도,고양시 덕양구,342041.0
경기도,김포시,335708.0
경기도,광주시,326505.0
경기도,파주시,267292.0
경기도,양주시,265250.0
경기도,용인시 기흥구,250282.0
경기도,고양시 일산동구,245018.0
경기도,용인시 수지구,229303.0
경기도,시흥시,221566.0
경기도,양평군,216354.0
경기도,성남시 수정구,202290.0
경기도,고양시 일산서구,192277.0
경기도,안양시 동안구,190229.0
경기도,수원시 권선구,172233.0
경기도,수원시 영통구,171986.0
경기도,평택시,159196.0
경기도,군포시,148858.0
경기도,광명시,148520.0
경기도,안산시 상록구,145243.0
경기도,성남시 중원구,144118.0
경기도,안산시 단원구,141411.0
경기도,수원시 장안구,126713.0
경기도,용인시 처인구,123367.0
경기도,안양시 만안구,118978.0
경기도,이천시,104055.0
경기도,의왕시,92436.0
경기도,수원시 팔달구,89379.0
경기도,오산시,88714.0
경기도,동두천시,85580.0
경기도,과천시,57598.0
경기도,여주시,56765.0
경기도,안성시,52675.0
경기도,연천군,45949.0
서울특별시,송파구,762755.0
서울특별시,강남구,612851.0
서울특별시,노원구,611372.0
서울특별시,강동구,607315.0
서울특별시,중랑구,555481.0
서울특별시,성북구,464347.0
서울특별시,광진구,423927.0
서울특별시,서초구,400390.0
서울특별시,동대문구,399031.0
서울특별시,강서구,383164.0
서울특별시,관악구,359967.0
서울특별시,성동구,352861.0
서울특별시,은평구,337553.0
서울특별시,동작구,317576.0
서울특별시,마포구,313405.0
서울특별시,도봉구,306141.0
서울특별시,영등포구,297420.0
서울특별시,강북구,284839.0
서울특별시,서대문구,264334.0
서울특별시,양천구,260776.0
서울특별시,구로구,242515.0
서울특별시,용산구,233774.0
서울특별시,종로구,143133.0
서울특별시,중구,132891.0
서울특별시,금천구,125398.0
강원도,춘천시,979511.0
강원도,원주시,133257.0
강원도,홍천군,123842.0
강원도,속초시,74241.0
강원도,강릉시,71880.0
강원도,철원군,51012.0
강원도,인제군,48345.0
강원도,화천군,45335.0
강원도,양양군,31105.0
강원도,양구군,28402.0
강원도,고성군,26338.0
강원도,동해시,19934.0
강원도,횡성군,17174.0
강원도,삼척시,16042.0
강원도,평창군,14641.0
강원도,정선군,7787.0
강원도,태백시,7519.0
강원도,영월군,5898.0
인천광역시,서구,341059.0
인천광역시,부평구,239560.0
인천광역시,남동구,219810.0
인천광역시,연수구,183565.0
인천광역시,미추홀구,172035.0
인천광역시,계양구,155559.0
인천광역시,중구,76941.0
인천광역시,강화군,29500.0
인천광역시,동구,18108.0
인천광역시,옹진군,4812.0
충청남도,아산시,75856.0
충청남도,천안시 서북구,68982.0
충청남도,천안시 동남구,50447.0
충청남도,당진시,34936.0
충청남도,서산시,27051.0
충청남도,보령시,11443.0
충청남도,논산시,11334.0
충청남도,홍성군,10789.0
충청남도,예산군,10326.0
충청남도,태안군,9897.0
충청남도,공주시,9034.0
충청남도,부여군,5800.0
충청남도,계룡시,4864.0
충청남도,서천군,4586.0
충청남도,금산군,3974.0
충청남도,청양군,3352.0
충청북도,충주시,42687.0
충청북도,청주시 흥덕구,33922.0
충청북도,음성군,30561.0
충청북도,청주시 청원구,29969.0
충청북도,청주시 서원구,26019.0
충청북도,제천시,20896.0
충청북도,청주시 상당구,19791.0
충청북도,진천군,16516.0
충청북도,증평군,6556.0
충청북도,영동군,5307.0
충청북도,괴산군,4909.0
