순위,관광지명,주소,분류,외지인 검색 수
1,아침고요수목원,경기 가평군 수목원로 432-0,자연공원,129737
2,남이섬선착장,경기 가평군 북한강변로 1024-0,교통시설,66755
3,썬힐GC,경기 가평군 운악청계로 809-0,육상레저스포츠,62854
4,아난티코드골프클럽,경기 가평군 유명로 961-34,육상레저스포츠,61451
5,가평베네스트GC,경기 가평군 둔덕말길 232-0,육상레저스포츠,58232
6,자라섬,경기 가평군,자연경관(하천/해양),57177
7,쁘띠프랑스,경기 가평군 호반로 1063-0,복합관광시설,54709
8,베뉴지CC,경기 가평군 용추로171번길 100-0,육상레저스포츠,50452
9,리앤리CC,경기 가평군 운악청계로 702-24,육상레저스포츠,49154
10,유명산자연휴양림,경기 가평군 유명산길 79-53,자연공원,43366
11,프리스틴밸리GC,경기 가평군 유명로 1243-199,육상레저스포츠,42864
12,크리스탈밸리CC,경기 가평군 대보간선로 602-111,육상레저스포츠,40583
13,마이다스밸리청평 골프클럽,경기 가평군 다락재로 73-111,육상레저스포츠,34197
14,아난티코드펜트하우스서울,경기 가평군 유명로 1007-90,콘도미니엄,32503
15,마이다스호텔앤리조트,경기 가평군 북한강로 2245-0,호텔,22784
16,경기도잣향기푸른숲,경기 가평군 축령로 289-146,자연공원,22009
17,켄싱턴리조트가평,경기 가평군 청군로 430-0,콘도미니엄,21496
18,아침고요가족동물원,경기 가평군 임초밤안골로 301-0,테마공원,21475
19,자라섬오토캠핑장,경기 가평군 자라섬로 60-0,캠핑,21067
20,더스테이힐링파크,경기 가평군 한서로268번길 157-0,콘도미니엄,20364
21,K26잠수풀,경기 가평군 고재길 262-57,수상레저스포츠,20355
22,에델바이스스위스테마파크,경기 가평군 다락재로 226-57,테마공원,18450
23,가평별빛공원,경기 가평군,도시공원,18059
24,킹덤키즈풀빌라,경기 가평군 미사리로 614-27,펜션/민박,17936
25,강촌레일파크가평역,경기 가평군 장터길 14-0,기타레저스포츠,16566
26,용추계곡,경기 가평군,자연경관(산),15398
27,청평호반드라이브코스,경기 가평군,데이트코스,14682
28,W지우리조트,경기 가평군 북한강변로 970-9,콘도미니엄,14108
29,피노키오와다빈치,경기 가평군 호반로 1073-56,복합관광시설,11822
30,가평사계절썰매장,경기 가평군 깃대봉길 5-20,육상레저스포츠,10138
31,산장관광지,경기 가평군 덕현산장길 71-0,복합관광시설,9438
32,까사32,경기 가평군 유명로 2384-0,콘도미니엄,8016
33,어비계곡,경기 가평군,자연경관(산),7871
34,워터플레이,경기 가평군,수상레저스포츠,7607
35,청심평화월드센터,경기 가평군 미사리로 258-0,공연시설,7579
36,녹수계곡,경기 가평군,자연경관(산),7335
37,대성리국민관광지,경기 가평군 대성강변길 44-0,복합관광시설,7312
38,호명호수,경기 가평군,자연경관(하천/해양),7111
39,환타콜라리조트,경기 가평군 석봉로3번길 157-5,콘도미니엄,7068
40,채움리조트카라반가평점,경기 가평군 운악청계로 898-0,캠핑,7031
41,리버하임펜션,경기 가평군 북한강로 1706-118,펜션/민박,6950
42,명지계곡,경기 가평군,자연경관(산),6625
43,현등사,경기 가평군 현등사길 34-0,종교성지,6480
44,청평호,경기 가평군,자연경관(하천/해양),6459
45,청평자연휴양림,경기 가평군 북한강로2246번길 8-6,자연공원,6422
46,강씨봉자연휴양림,경기 가평군 논남기길 520-0,자연공원,6245
47,무아레478F1,경기 가평군 북한강로1636번길 34-0,콘도미니엄,6137
48,호텔스위티안,경기 가평군 자잠로 229-0,호텔,6013
49,용소폭포,경기 가평군,자연경관(산),5968
