순위,업소명,주소,분류,외지인 검색 수
1,가평양떼목장,경기 가평군 유명로 1209-0,카페/찻집,41754
2,리버레인,경기 가평군 북한강로 2141-0,카페/찻집,28638
3,골든트리,경기 가평군 북한강변로 326-124,카페/찻집,26180
4,산골농원,경기 가평군 어비산길99번길 75-7,한식,19576
5,설악막국수 춘천닭갈비,경기 가평군 신천중앙로 161-0,외국식,18841
6,청평호반닭갈비막국수,경기 가평군 강변로 45-7,외국식,17778
7,금강막국수,경기 가평군 음동길 23-0,한식,14093
8,신숙희진골막국수,경기 가평군 청군로 628-0,한식,13798
9,소양강가든,경기 가평군 비룡로 2240-17,외국식,13297
10,나인블럭가평점,경기 가평군 한서로268번길 157-0,카페/찻집,12906
11,네자매평강막국수,경기 가평군 한서로 87-0,한식,12418
12,유명숯불닭갈비,경기 가평군 신천중앙로 15-0,외국식,11720
13,카페아우라,경기 가평군 유명로 2312-0,카페/찻집,11197
14,금강막국수숯불닭갈비본점,경기 가평군 수목원로 16-0,외국식,10959
15,청평돌짜장[중식],경기 가평군 북한강로 2040-0,외국식,10483
16,카페코미호미,경기 가평군 호반로 1646-0,카페/찻집,9798
17,원조장작불곰탕,경기 가평군 경춘로 980-0,한식,9473
18,칠오숯불닭갈비본점,경기 가평군 수목원로 68-0,외국식,9252
19,설악한우마을,경기 가평군 신천중앙로 101-0,한식,9157
19,유명산흥부네솥뚜껑닭볶음탕,경기 가평군 어비산길99번길 67-13,한식,9157
21,안반지닭갈비,경기 가평군 북한강변로 1061-0,외국식,8948
22,르봉뺑,경기 가평군 석봉로 200-0,간이음식,8916
23,언덕마루가평잣두부집,경기 가평군 수목원로 248-0,한식,8777
24,송원,경기 가평군 수목원로 72-0,한식,8720
25,스타벅스남이섬점,경기 가평군 북한강변로 1054-0,카페/찻집,8577
26,송원막국수,경기 가평군 가화로 76-1,한식,8421
27,한촌설렁탕가평설악점,경기 가평군 유명로 1600-0,한식,7773
28,불타는오리,경기 가평군 청군로 1379-38,외국식,7705
29,도선재청평냉면,경기 가평군 양진길 7-0,한식,7652
30,동기간,경기 가평군 보납로 459-158,한식,7379
