기준연월,지역명,검색량(건)
202108,경기도 가평군 ,7888
202109,경기도 가평군 ,5479
202110,경기도 가평군 ,5227
202111,경기도 가평군 ,7962
202112,경기도 가평군 ,1950
202201,경기도 가평군 ,1930
202202,경기도 가평군 ,820
202203,경기도 가평군 ,675
202204,경기도 가평군 ,1193
202205,경기도 가평군 ,1035
202206,경기도 가평군 ,1355
202207,경기도 가평군 ,2798
