연령대,남성방문 비율,여성방문 비율
70세 이상,1.1,0.9
60~69세,8.6,4.2
50~59세,11.8,11.1
40~49세,8.1,6.7
30~39세,10.8,9.0
20~29세,12.3,12.5
10~19세,2.0,0.7
