연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,3.2
60~69세,9.9,7.4
50~59세,12.2,11.2
40~49세,10.1,7.9
30~39세,8.3,5.8
20~29세,6.0,4.8
10~19세,5.2,2.8
