동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,17,기타가족,패밀리_가족_엄마,레포츠/운동,캠핑_놀이터_물놀이장,충주세계무술공원
1,9,친구,친구,자연경관,공원_잔디밭,충주세계무술공원
0,3,,,미식,라면_물고기,충주세계무술공원
0,2,,,휴식/힐링,피크닉,충주세계무술공원
