연령대,남성방문 비율,여성방문 비율
70세 이상,4.8,4.3
60~69세,11.4,8.9
50~59세,15.3,12.1
40~49세,9.0,7.2
30~39세,7.8,5.1
20~29세,5.7,3.7
10~19세,2.1,1.3
