기준연월,방문비율
20220811,106.1
20220812,137.2
20220813,235.3
20220814,247.9
20220815,252.4
20220816,131.1
20220817,120.6
20220818,125.2
20220819,142.6
20220820,218.4
20220821,201.6
20220822,94.4
20220823,101.4
20220824,91.5
20220825,102.3
20220826,122.7
20220827,232.8
20220828,227.3
20220829,107.8
20220830,120.7
20220831,111.7
20220901,98.6
20220902,165.1
20220903,203.3
20220904,206.5
20220905,112.4
20220906,87.8
20220907,83.1
20220908,96.6
20220909,351.5
20220910,389.5
20220911,400.1
20220912,370.5
20220913,94.0
20220914,95.5
20220915,106.4
20220916,113.9
20220917,221.3
20220918,223.8
20220919,125.3
20220920,139.2
20220921,103.5
20220922,122.7
20220923,126.3
20220924,218.4
20220925,226.2
20220926,123.1
20220927,138.6
20220928,121.8
20220929,133.4
20220930,130.6
20221001,310.7
20221002,345.0
20221003,316.5
20221004,88.9
20221005,99.1
20221006,110.2
20221007,133.5
20221008,344.3
20221009,422.4
20221010,370.5
20221011,115.3
20221012,108.2
20221013,107.4
20221014,142.9
20221015,329.3
20221016,320.6
20221017,117.3
20221018,138.2
20221019,127.3
20221020,131.3
20221021,131.7
20221022,304.4
20221023,308.9
20221024,130.3
20221025,146.8
20221026,126.8
20221027,143.5
20221028,154.0
20221029,329.8
20221030,323.8
20221031,130.6
20221101,100.6
20221102,109.3
20221103,105.6
20221104,147.2
20221105,325.7
20221106,321.1
20221107,109.7
20221108,128.2
