기준연월,방문비율
20220811,109.0
20220812,121.3
20220813,174.1
20220814,135.6
20220815,144.0
20220816,131.7
20220817,104.4
20220818,116.5
20220819,132.1
20220820,182.1
20220821,147.5
20220822,94.9
20220823,101.9
20220824,102.4
20220825,115.5
20220826,127.2
20220827,187.3
20220828,147.9
20220829,94.1
20220830,103.8
20220831,107.4
20220901,112.7
20220902,129.6
20220903,207.2
20220904,184.1
20220905,86.0
20220906,94.8
20220907,96.7
20220908,128.0
20220909,193.5
20220910,208.3
20220911,186.8
20220912,158.0
20220913,108.1
20220914,112.4
20220915,140.7
20220916,142.0
20220917,211.8
20220918,192.6
20220919,97.6
20220920,110.5
20220921,114.7
20220922,122.5
20220923,144.7
20220924,222.4
20220925,194.3
20220926,103.9
20220927,117.8
20220928,121.7
20220929,126.9
20220930,145.1
20221001,202.5
20221002,185.8
20221003,160.8
20221004,97.0
20221005,101.7
20221006,119.4
20221007,132.2
20221008,216.7
20221009,194.3
20221010,164.1
20221011,110.7
20221012,111.2
20221013,131.5
20221014,145.2
20221015,229.1
20221016,190.3
20221017,96.0
20221018,110.0
20221019,115.9
20221020,131.6
20221021,144.7
20221022,232.5
20221023,196.0
20221024,103.0
20221025,118.6
20221026,122.8
20221027,131.2
20221028,149.7
20221029,238.0
20221030,203.9
20221031,117.0
20221101,112.4
20221102,119.9
20221103,140.0
20221104,153.9
20221105,242.1
20221106,213.4
20221107,106.6
20221108,117.1
