동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,27,친구,친구_지인,미식,카페_커피_칼국수,김해수로왕릉
2,12,부모님,할머니,자연경관,정원_바다_공원,김해수로왕릉
2,11,기타가족,엄마,역사유적,유적지_한옥_다리,김해수로왕릉
2,8,연인,커플,문화예술,박물관_민속박물관,김해수로왕릉
0,2,,,휴식/힐링,피크닉,김해수로왕릉
