기준연월,방문비율
20220811,105.2
20220812,105.7
20220813,125.8
20220814,81.3
20220815,115.5
20220816,123.6
20220817,132.3
20220818,107.9
20220819,128.5
20220820,141.5
20220821,133.4
20220822,138.3
20220823,143.2
20220824,134.5
20220825,135.0
20220826,145.3
20220827,178.4
20220828,174.6
20220829,164.9
20220830,172.5
20220831,169.7
20220901,114.4
20220902,129.6
20220903,132.3
20220904,135.6
20220905,148.0
20220906,131.8
20220907,142.6
20220908,126.9
20220909,117.7
20220910,111.7
20220911,106.3
20220912,123.6
20220913,160.0
20220914,147.5
20220915,147.5
20220916,159.4
20220917,154.0
20220918,131.2
20220919,180.6
20220920,167.0
20220921,164.3
20220922,147.5
20220923,157.3
20220924,155.1
20220925,151.3
20220926,170.8
20220927,171.4
20220928,170.8
20220929,171.9
20220930,184.9
20221001,104.7
20221002,111.2
20221003,109.0
20221004,102.5
20221005,102.0
20221006,97.6
20221007,109.5
20221008,126.4
20221009,104.1
20221010,121.5
20221011,119.3
20221012,114.4
20221013,114.4
20221014,134.5
20221015,142.6
20221016,124.7
20221017,119.3
20221018,125.3
20221019,128.0
20221020,120.4
20221021,126.9
20221022,125.8
20221023,108.5
20221024,115.5
20221025,128.0
20221026,127.4
20221027,130.2
20221028,136.1
20221029,132.3
20221030,119.3
20221031,120.4
20221101,90.0
20221102,86.2
20221103,91.6
20221104,108.5
20221105,121.5
20221106,94.4
20221107,90.0
20221108,91.6
