연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,2.4
60~69세,7.0,6.3
50~59세,10.0,8.1
40~49세,11.0,8.3
30~39세,9.8,9.2
20~29세,11.2,5.8
10~19세,3.9,2.5
