연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,5.9
60~69세,6.0,12.1
50~59세,8.2,10.1
40~49세,8.6,7.8
30~39세,9.6,10.4
20~29세,6.8,10.1
10~19세,0.6,1.1
