동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
17,154,기타가족,엄마_형_가족,미식,맛집_떡볶이_소스,의정부제일시장
10,5,부모님,할머니_아빠,자연경관,공원_절벽,의정부제일시장
3,4,친구,친구,문화예술,대학가,의정부제일시장
2,0,연인,남자친구,,,의정부제일시장
1,0,회사동료,직원,,,의정부제일시장
