동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
440,7091,기타가족,식구_형님_엄마,미식,라면_맛집_맥주
237,707,연인,애인_커플_남친,자연경관,계곡_시골_목장
194,706,배우자,아내_신랑_와이프,레포츠/운동,캠핑_테마파크_수영장
92,488,부모님,할머니_아버님_아빠,문화예술,도서관_작은도서관_카지노
63,274,자녀,아들_딸_자식,휴식/힐링,힐링_나들이_겨울여행
60,50,회사동료,대리_차장_직원,역사유적,정자_암자_다리
47,25,친구,지인_친구,반려동물,애견_펫_반려견
37,10,학생,고딩_대학생_초등학생,체험,루지체험
4,0,싱글,싱글,,
