유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
강원도 원주시 , 강원도 횡성군,28.4,1
강원도 평창군 , 강원도 횡성군,11.2,1
경기도 양평군 , 강원도 횡성군,5.4,1
강원도 강릉시 , 강원도 횡성군,4.0,1
경기도 광주시 , 강원도 횡성군,3.8,1
경기도 여주시 , 강원도 횡성군,3.0,1
강원도 홍천군 , 강원도 횡성군,2.8,1
강원도 춘천시 , 강원도 횡성군,1.8,1
경기도 하남시 , 강원도 횡성군,1.7,1
경기도 남양주시 , 강원도 횡성군,1.6,1
경기도 이천시 , 강원도 횡성군,1.6,1
서울특별시 송파구 , 강원도 횡성군,1.5,1
서울특별시 강남구 , 강원도 횡성군,1.4,1
경기도 성남시 분당구 , 강원도 횡성군,1.3,1
경기도 용인시 처인구 , 강원도 횡성군,1.1,1
서울특별시 서초구 , 강원도 횡성군,1.0,1
경기도 용인시 기흥구 , 강원도 횡성군,1.0,1
서울특별시 강동구 , 강원도 횡성군,1.0,1
경기도 화성시 , 강원도 횡성군,0.9,1
경기도 용인시 수지구 , 강원도 횡성군,0.8,1
 강원도 횡성군,강원도 원주시,24.3,2
 강원도 횡성군,강원도 평창군,20.1,2
 강원도 횡성군,강원도 강릉시,18.0,2
 강원도 횡성군,경기도 양평군,4.7,2
 강원도 횡성군,강원도 춘천시,4.0,2
 강원도 횡성군,경기도 여주시,3.5,2
 강원도 횡성군,강원도 홍천군,3.4,2
 강원도 횡성군,강원도 삼척시,2.4,2
 강원도 횡성군,강원도 속초시,1.7,2
 강원도 횡성군,경기도 이천시,1.6,2
 강원도 횡성군,강원도 양양군,1.5,2
 강원도 횡성군,강원도 동해시,1.5,2
 강원도 횡성군,경기도 하남시,0.9,2
 강원도 횡성군,경기도 남양주시,0.9,2
 강원도 횡성군,경기도 광주시,0.8,2
 강원도 횡성군,강원도 정선군,0.7,2
 강원도 횡성군,충청북도 제천시,0.5,2
 강원도 횡성군,경기도 성남시 분당구,0.5,2
 강원도 횡성군,강원도 고성군,0.5,2
 강원도 횡성군,서울특별시 송파구,0.4,2
