광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경기도,화성시,221498.0
경기도,성남시 분당구,191171.0
경기도,남양주시,183207.0
경기도,광주시,179630.0
경기도,용인시 기흥구,166065.0
경기도,부천시,161224.0
경기도,이천시,130460.0
경기도,용인시 수지구,124535.0
경기도,용인시 처인구,111051.0
경기도,하남시,108495.0
경기도,수원시 영통구,105579.0
경기도,여주시,104885.0
경기도,시흥시,104144.0
경기도,수원시 권선구,99823.0
경기도,평택시,95329.0
경기도,양평군,90851.0
경기도,안양시 동안구,84472.0
경기도,김포시,84298.0
경기도,고양시 덕양구,80996.0
경기도,수원시 장안구,77244.0
경기도,성남시 수정구,74198.0
경기도,의정부시,73265.0
경기도,군포시,72811.0
경기도,안산시 단원구,71737.0
경기도,안산시 상록구,70166.0
경기도,구리시,63488.0
경기도,파주시,61734.0
경기도,성남시 중원구,59633.0
경기도,고양시 일산동구,58288.0
경기도,광명시,55753.0
경기도,오산시,54354.0
경기도,수원시 팔달구,51543.0
경기도,안양시 만안구,48787.0
경기도,의왕시,48401.0
경기도,안성시,47715.0
경기도,고양시 일산서구,46427.0
경기도,양주시,35818.0
경기도,포천시,26830.0
경기도,과천시,26002.0
경기도,가평군,18871.0
경기도,동두천시,10176.0
경기도,연천군,5363.0
강원도,원주시,2067222.0
강원도,강릉시,314761.0
강원도,춘천시,256677.0
강원도,평창군,243221.0
강원도,홍천군,169490.0
강원도,동해시,114988.0
강원도,삼척시,75542.0
강원도,정선군,37303.0
강원도,속초시,31392.0
강원도,영월군,27018.0
강원도,양양군,20853.0
강원도,인제군,20392.0
강원도,태백시,16775.0
강원도,고성군,10237.0
강원도,철원군,10217.0
강원도,화천군,9559.0
강원도,양구군,9227.0
서울특별시,송파구,195123.0
서울특별시,강남구,159470.0
서울특별시,강동구,134776.0
서울특별시,서초구,128858.0
서울특별시,관악구,108819.0
서울특별시,노원구,104152.0
서울특별시,강서구,97980.0
서울특별시,성북구,87961.0
서울특별시,동작구,87770.0
서울특별시,광진구,81896.0
서울특별시,중랑구,80654.0
서울특별시,영등포구,77362.0
서울특별시,은평구,74125.0
서울특별시,마포구,73068.0
서울특별시,구로구,72682.0
서울특별시,양천구,72647.0
서울특별시,동대문구,70951.0
