연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,2.4
60~69세,7.4,7.6
50~59세,8.3,11.8
40~49세,8.9,8.8
30~39세,9.9,10.3
20~29세,7.3,9.5
10~19세,1.7,2.0
