동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
37,1344,기타가족,엄마_가족_친척,미식,차_카페_이동갈비,포천아트밸리
8,159,부모님,아빠_부모님,휴식/힐링,나들이_힐링_가을여행,포천아트밸리
6,105,자녀,청소년_아들,자연경관,폭포_둘레길_정원,포천아트밸리
5,12,배우자,남편,레포츠/운동,캠핑_글램핑_놀이터,포천아트밸리
4,11,연인,남자친구,문화예술,공연장,포천아트밸리
4,7,친구,친구,역사유적,다리_민속촌,포천아트밸리
1,1,학생,초등학생,반려동물,애견,포천아트밸리
