유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 여주시 , 경기도 이천시,14.1,1
경기도 광주시 , 경기도 이천시,11.1,1
경기도 용인시 처인구 , 경기도 이천시,10.7,1
경기도 용인시 기흥구 , 경기도 이천시,3.7,1
경기도 성남시 분당구 , 경기도 이천시,3.1,1
경기도 안성시 , 경기도 이천시,3.1,1
충청북도 음성군 , 경기도 이천시,2.8,1
서울특별시 강남구 , 경기도 이천시,2.5,1
서울특별시 송파구 , 경기도 이천시,2.5,1
경기도 하남시 , 경기도 이천시,2.5,1
경기도 화성시 , 경기도 이천시,2.4,1
강원도 원주시 , 경기도 이천시,2.1,1
서울특별시 서초구 , 경기도 이천시,1.9,1
경기도 용인시 수지구 , 경기도 이천시,1.8,1
경기도 수원시 영통구 , 경기도 이천시,1.7,1
충청북도 충주시 , 경기도 이천시,1.6,1
서울특별시 강동구 , 경기도 이천시,1.4,1
경기도 평택시 , 경기도 이천시,1.3,1
경기도 남양주시 , 경기도 이천시,1.2,1
경기도 성남시 중원구 , 경기도 이천시,1.1,1
 경기도 이천시,경기도 여주시,17.2,2
 경기도 이천시,경기도 용인시 처인구,8.5,2
 경기도 이천시,경기도 광주시,7.5,2
 경기도 이천시,경기도 성남시 분당구,3.9,2
 경기도 이천시,경기도 안성시,3.8,2
 경기도 이천시,경기도 용인시 기흥구,3.3,2
 경기도 이천시,경기도 하남시,2.9,2
 경기도 이천시,서울특별시 강남구,2.7,2
 경기도 이천시,충청북도 충주시,2.4,2
 경기도 이천시,충청북도 음성군,2.4,2
 경기도 이천시,강원도 원주시,2.0,2
 경기도 이천시,서울특별시 송파구,2.0,2
 경기도 이천시,경기도 화성시,1.8,2
 경기도 이천시,경기도 양평군,1.6,2
 경기도 이천시,경기도 수원시 영통구,1.5,2
 경기도 이천시,서울특별시 서초구,1.3,2
 경기도 이천시,경기도 남양주시,1.3,2
 경기도 이천시,경기도 용인시 수지구,1.3,2
 경기도 이천시,강원도 강릉시,0.9,2
 경기도 이천시,충청북도 제천시,0.9,2
