동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
253,7900,기타가족,오빠_패밀리_막둥이,미식,맛집_바나나_호빵
240,967,연인,애인_커플_여자친구,문화예술,갤러리_공방_공장
109,696,회사동료,대리_차장_부장,레포츠/운동,캠핑_테마파크_운동장
82,501,자녀,아들_딸_자식,자연경관,정원_하천_수목원
53,255,부모님,모녀_아빠_부모,휴식/힐링,나들이_피크닉_신혼여행
45,77,학생,고딩_대학생_중딩,반려동물,반려견_펫_유기견
41,40,친구,친구_룸메_지인,역사유적,정자_한옥_유네스코
33,21,배우자,와이프_남편_아내,체험,다도체험_도자기체험_물레체험
5,0,싱글,혼자_싱글,,
