업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,9.74461808E8
쇼핑업,레저용품쇼핑,1.2542456874E10
쇼핑업,대형쇼핑몰,7.066449429E10
숙박업,호텔,7.05312749E8
숙박업,콘도,7.114094E7
숙박업,기타숙박,3.602472705E9
숙박업,캠핑장/펜션,1.0290008E7
식음료업,식음료,7.8655857961E10
여가서비스업,관광유원시설,4.37223374E8
여가서비스업,골프장,4.8064557273E10
여가서비스업,스키장,4.43573135E9
여가서비스업,기타레저,1.139333401E9
여가서비스업,문화서비스,6.00397363E8
여행업,여행업,1.0105458E8
운송업,렌터카,5050000.0
운송업,육상운송,960010.0
