기준연월,지역명,검색량(건)
202108,경기도 이천시 ,1392
202109,경기도 이천시 ,1936
202110,경기도 이천시 ,1695
202111,경기도 이천시 ,2073
202112,경기도 이천시 ,819
202201,경기도 이천시 ,676
202202,경기도 이천시 ,325
202203,경기도 이천시 ,170
202204,경기도 이천시 ,131
202205,경기도 이천시 ,472
202206,경기도 이천시 ,664
202207,경기도 이천시 ,965
