광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
서울특별시,서초구,1.4381763E7
서울특별시,송파구,1.421572E7
서울특별시,관악구,6363613.0
서울특별시,성동구,5769707.0
서울특별시,광진구,5405526.0
서울특별시,강동구,5373983.0
서울특별시,동작구,4531820.0
서울특별시,용산구,3857465.0
서울특별시,성북구,3276454.0
서울특별시,노원구,3259145.0
서울특별시,영등포구,3241680.0
서울특별시,중랑구,3181759.0
서울특별시,강서구,3134851.0
서울특별시,마포구,3077518.0
서울특별시,동대문구,3022195.0
서울특별시,은평구,2474814.0
서울특별시,서대문구,2399269.0
서울특별시,구로구,2097291.0
서울특별시,양천구,2057986.0
서울특별시,중구,1745052.0
서울특별시,강북구,1615263.0
서울특별시,도봉구,1513627.0
서울특별시,종로구,1490576.0
서울특별시,금천구,1202071.0
경기도,성남시 분당구,5968606.0
경기도,남양주시,4020613.0
경기도,용인시 수지구,3291454.0
경기도,하남시,3078465.0
경기도,성남시 수정구,2864310.0
경기도,용인시 기흥구,2800037.0
경기도,광주시,2427045.0
경기도,부천시,2373055.0
경기도,화성시,2232866.0
경기도,안양시 동안구,1727557.0
경기도,고양시 덕양구,1685457.0
경기도,수원시 영통구,1632789.0
경기도,의정부시,1574702.0
경기도,구리시,1567851.0
경기도,김포시,1499642.0
경기도,성남시 중원구,1371702.0
경기도,고양시 일산동구,1176409.0
경기도,광명시,1087357.0
경기도,과천시,1061248.0
경기도,군포시,1048508.0
경기도,시흥시,1013107.0
경기도,용인시 처인구,971356.0
경기도,수원시 권선구,959859.0
경기도,고양시 일산서구,920990.0
경기도,평택시,888875.0
경기도,수원시 장안구,873693.0
경기도,파주시,859230.0
경기도,의왕시,787933.0
경기도,안양시 만안구,767596.0
경기도,안산시 상록구,738991.0
경기도,안산시 단원구,621945.0
경기도,수원시 팔달구,596278.0
경기도,양평군,513628.0
경기도,양주시,509382.0
경기도,이천시,508855.0
경기도,오산시,501892.0
경기도,안성시,308174.0
경기도,포천시,286823.0
경기도,여주시,236912.0
경기도,가평군,206210.0
경기도,동두천시,160876.0
경기도,연천군,52785.0
인천광역시,서구,1152079.0
인천광역시,연수구,989493.0
인천광역시,부평구,988326.0
인천광역시,남동구,783694.0
인천광역시,미추홀구,613847.0
인천광역시,계양구,560957.0
인천광역시,중구,323063.0
