기준연월,지역명,방문자 수
202108,서울특별시 강남구 ,1.4934418E7
202110,서울특별시 강남구 ,1.7248259E7
202109,서울특별시 강남구 ,1.5220178E7
202111,서울특별시 강남구 ,1.8250778E7
202112,서울특별시 강남구 ,1.6941864E7
202201,서울특별시 강남구 ,1.6563951E7
202202,서울특별시 강남구 ,1.3858769E7
202203,서울특별시 강남구 ,1.6613106E7
202204,서울특별시 강남구 ,1.8168079E7
202205,서울특별시 강남구 ,1.8999806E7
202206,서울특별시 강남구 ,1.7961193E7
202207,서울특별시 강남구 ,1.9436204E7
