기준연월,지역명,방문자 수
202108,세종특별자치시  ,2427150.0
202110,세종특별자치시  ,2560258.0
202109,세종특별자치시  ,2579001.0
202111,세종특별자치시  ,2326589.0
202112,세종특별자치시  ,2402678.0
202201,세종특별자치시  ,2441660.0
202202,세종특별자치시  ,2124894.0
202203,세종특별자치시  ,2677094.0
202204,세종특별자치시  ,2512890.0
202205,세종특별자치시  ,2768022.0
202206,세종특별자치시  ,2448941.0
202207,세종특별자치시  ,2611613.0
