연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,4.0
60~69세,9.5,9.0
50~59세,10.7,9.3
40~49세,8.7,8.7
30~39세,7.6,7.5
20~29세,5.9,5.7
10~19세,3.7,3.1
