동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
40,383,기타가족,가족_자매_엄마,미식,맛집_레스토랑_산수유,광양매화마을
7,101,부모님,아빠_할머니_엄빠,자연경관,공원_바다_숲,광양매화마을
6,47,배우자,신랑_남편,역사유적,정자_초가집_다리,광양매화마을
4,10,자녀,아들,레포츠/운동,등산_산행,광양매화마을
2,5,친구,친구,휴식/힐링,나들이_힐링,광양매화마을
0,2,,,반려동물,애견,광양매화마을
